"Timestamp","Point ID","Flow (MWH)"
"07/12/2024 02:15:00",25371,411.3
"07/12/2024 02:15:00",25590,67
"07/12/2024 02:15:00",25593,-25
"07/12/2024 02:15:00",25598,0
"07/12/2024 02:15:00",25599,-78
"07/12/2024 02:15:00",25604,-118
"07/12/2024 02:15:00",25607,-25
"07/12/2024 02:15:00",25621,78.5
"07/12/2024 02:15:00",25622,79.5
"07/12/2024 02:15:00",25623,69.7
"07/12/2024 02:15:00",25624,74.4
"07/12/2024 02:15:00",25626,137.5
"07/12/2024 02:15:00",25630,10.1
"07/12/2024 02:15:00",25631,0
"07/12/2024 02:15:00",25632,2.9
"07/12/2024 02:15:00",25633,-1.5
"07/12/2024 02:15:00",25639,-218.6
"07/12/2024 02:15:00",25640,-206
"07/12/2024 02:15:00",25641,-125.2
"07/12/2024 02:15:00",25649,-138.6
"07/12/2024 02:15:00",25650,-138.6
"07/12/2024 02:15:00",25678,209.2
"07/12/2024 02:15:00",25679,144
"07/12/2024 02:15:00",25793,-198.6
"07/12/2024 02:15:00",25794,-158.4
"07/12/2024 02:15:00",70573,-80.1
"07/12/2024 02:15:00",70574,-171.2
"07/12/2024 02:15:00",70575,-90.6
"07/12/2024 02:15:00",70700,16
"07/12/2024 02:15:00",70701,16
"07/12/2024 02:15:00",70703,-60
"07/12/2024 02:15:00",70704,-60
"07/12/2024 02:15:00",70705,46.7
"07/12/2024 02:15:00",70706,46.7
"07/12/2024 02:15:00",70707,46.6
"07/12/2024 02:15:00",70709,-410.8
"07/12/2024 02:15:00",70710,380.6
"07/12/2024 02:15:00",70711,46.7
"07/12/2024 02:15:00",325270,-63.1
"07/12/2024 02:15:00",325309,-16.8
"07/12/2024 02:15:00",325712,21
"07/12/2024 02:15:00",325750,98.6
"07/12/2024 02:15:00",325751,98.6
"07/12/2024 02:15:00",325813,-262.9
"07/12/2024 02:15:00",325848,73.6
"07/12/2024 02:15:00",325918,9.7
"07/12/2024 02:15:00",325930,69.1
"07/12/2024 02:15:00",325931,70.1
"07/12/2024 02:15:00",326071,0
"07/12/2024 02:15:00",326893,-96.1
"07/12/2024 02:15:00",327073,0
"07/12/2024 02:15:00",327181,0
"07/12/2024 02:15:00",327328,11.7
"07/12/2024 02:15:00",327435,79.8
"07/12/2024 02:15:00",327480,270.8
"07/12/2024 02:15:00",327489,0
"07/12/2024 02:15:00",625028,0
"07/12/2024 02:15:00",625052,-69.8
"07/12/2024 02:20:00",25043,0
"07/12/2024 02:20:00",25044,0
"07/12/2024 02:20:00",25118,-2.8
"07/12/2024 02:20:00",25119,1.1
"07/12/2024 02:20:00",25242,18.9
"07/12/2024 02:20:00",25370,442.3
"07/12/2024 02:20:00",25371,442.3
"07/12/2024 02:20:00",25590,62
"07/12/2024 02:20:00",25593,-25
"07/12/2024 02:20:00",25598,0
"07/12/2024 02:20:00",25599,-88
"07/12/2024 02:20:00",25604,-146
"07/12/2024 02:20:00",25607,-25
"07/12/2024 02:20:00",25621,84.5
"07/12/2024 02:20:00",25622,85.9
"07/12/2024 02:20:00",25623,73.3
"07/12/2024 02:20:00",25624,77.4
"07/12/2024 02:20:00",25626,140
"07/12/2024 02:20:00",25630,10
"07/12/2024 02:20:00",25631,0
"07/12/2024 02:20:00",25632,3
"07/12/2024 02:20:00",25633,-1.8
"07/12/2024 02:20:00",25639,-217.9
"07/12/2024 02:20:00",25640,-205.1
"07/12/2024 02:20:00",25641,-169.5
"07/12/2024 02:20:00",25649,-141.3
"07/12/2024 02:20:00",25650,-141.3
"07/12/2024 02:20:00",25678,280.3
"07/12/2024 02:20:00",25679,175.2
"07/12/2024 02:20:00",25793,-197.2
"07/12/2024 02:20:00",25794,-157
"07/12/2024 02:20:00",70573,-104.8
"07/12/2024 02:20:00",70574,-204.6
"07/12/2024 02:20:00",70575,-102.6
"07/12/2024 02:20:00",70700,16
"07/12/2024 02:20:00",70701,16
"07/12/2024 02:20:00",70703,-60
"07/12/2024 02:20:00",70704,-60
"07/12/2024 02:20:00",70705,20.5
"07/12/2024 02:20:00",70706,20.5
"07/12/2024 02:20:00",70707,20.5
"07/12/2024 02:20:00",70709,-411.3
"07/12/2024 02:20:00",70710,380.8
"07/12/2024 02:20:00",70711,20.5
"07/12/2024 02:20:00",325270,-79.8
"07/12/2024 02:20:00",325309,-24.5
"07/12/2024 02:20:00",325712,21.5
"07/12/2024 02:20:00",325750,99.7
"07/12/2024 02:20:00",325751,99.7
"07/12/2024 02:20:00",325813,-220.7
"07/12/2024 02:20:00",325848,84.6
"07/12/2024 02:20:00",325918,9.3
"07/12/2024 02:20:00",325930,68.4
"07/12/2024 02:20:00",325931,70.3
"07/12/2024 02:20:00",326071,0
"07/12/2024 02:20:00",326893,-107.5
"07/12/2024 02:20:00",327073,0
"07/12/2024 02:20:00",327181,0
"07/12/2024 02:20:00",327328,17.8
"07/12/2024 02:20:00",327435,83.8
"07/12/2024 02:20:00",327480,256.7
"07/12/2024 02:20:00",327489,0
"07/12/2024 02:20:00",625028,0
"07/12/2024 02:20:00",625052,-80.1
"07/12/2024 02:25:00",25043,0
"07/12/2024 02:25:00",25044,0
"07/12/2024 02:25:00",25118,1.8
"07/12/2024 02:25:00",25119,7.6
"07/12/2024 02:25:00",25242,17.1
"07/12/2024 02:25:00",25370,432
"07/12/2024 02:25:00",25371,432
"07/12/2024 02:25:00",25590,59
"07/12/2024 02:25:00",25593,-25
"07/12/2024 02:25:00",25598,0
"07/12/2024 02:25:00",25599,-94
"07/12/2024 02:25:00",25604,-147
"07/12/2024 02:25:00",25607,-25
"07/12/2024 02:25:00",25621,66.2
"07/12/2024 02:25:00",25622,65.5
"07/12/2024 02:25:00",25623,91.4
"07/12/2024 02:25:00",25624,94.4
"07/12/2024 02:25:00",25626,140.2
"07/12/2024 02:25:00",25630,9.8
"07/12/2024 02:25:00",25631,0
"07/12/2024 02:25:00",25632,2.7
"07/12/2024 02:25:00",25633,-1.6
"07/12/2024 02:25:00",25639,-217.2
"07/12/2024 02:25:00",25640,-204.6
"07/12/2024 02:25:00",25641,-171.9
"07/12/2024 02:25:00",25649,-125.4
"07/12/2024 02:25:00",25650,-125.4
"07/12/2024 02:25:00",25678,291.3
"07/12/2024 02:25:00",25679,195.8
"07/12/2024 02:25:00",25793,-196.5
"07/12/2024 02:25:00",25794,-156.4
"07/12/2024 02:25:00",70573,-105.8
"07/12/2024 02:25:00",70574,-199.4
"07/12/2024 02:25:00",70575,-98.9
"07/12/2024 02:25:00",70700,16
"07/12/2024 02:25:00",70701,16
"07/12/2024 02:25:00",70703,-60
"07/12/2024 02:25:00",70704,-60
"07/12/2024 02:25:00",70705,38.8
"07/12/2024 02:25:00",70706,38.8
"07/12/2024 02:25:00",70707,38.8
"07/12/2024 02:25:00",70709,-410.8
"07/12/2024 02:25:00",70710,380.7
"07/12/2024 02:25:00",70711,38.8
"07/12/2024 02:25:00",325270,-78.8
"07/12/2024 02:25:00",325309,-23.8
"07/12/2024 02:25:00",325712,24.4
"07/12/2024 02:25:00",325750,99.7
"07/12/2024 02:25:00",325751,99.7
"07/12/2024 02:25:00",325813,-318
"07/12/2024 02:25:00",325848,85.7
"07/12/2024 02:25:00",325918,9.3
"07/12/2024 02:25:00",325930,68.6
"07/12/2024 02:25:00",325931,69.4
"07/12/2024 02:25:00",326071,0
"07/12/2024 02:25:00",326893,-107
"07/12/2024 02:25:00",327073,0
"07/12/2024 02:25:00",327181,0
"07/12/2024 02:25:00",327328,14.7
"07/12/2024 02:25:00",327435,80.5
"07/12/2024 02:25:00",327480,260.1
"07/12/2024 02:25:00",327489,0
"07/12/2024 02:25:00",625028,0
"07/12/2024 02:25:00",625052,-80.6
"07/12/2024 02:30:00",25043,0
"07/12/2024 02:30:00",25044,0
"07/12/2024 02:30:00",25118,26
"07/12/2024 02:30:00",25119,31.6
"07/12/2024 02:30:00",25242,15.5
"07/12/2024 02:30:00",25370,424.7
"07/12/2024 02:30:00",25371,424.7
"07/12/2024 02:30:00",25590,62
"07/12/2024 02:30:00",25593,-25
"07/12/2024 02:30:00",25598,0
"07/12/2024 02:30:00",25599,-101
"07/12/2024 02:30:00",25604,-149
"07/12/2024 02:30:00",25607,-25
"07/12/2024 02:30:00",25621,66.5
"07/12/2024 02:30:00",25622,66.9
"07/12/2024 02:30:00",25623,83.2
"07/12/2024 02:30:00",25624,85.6
"07/12/2024 02:30:00",25626,100.3
"07/12/2024 02:30:00",25630,10.1
"07/12/2024 02:30:00",25631,0
"07/12/2024 02:30:00",25632,2.9
"07/12/2024 02:30:00",25633,-1.8
"07/12/2024 02:30:00",25639,-205.8
"07/12/2024 02:30:00",25640,-191
"07/12/2024 02:30:00",25641,-148.4
"07/12/2024 02:30:00",25649,-147.6
"07/12/2024 02:30:00",25650,-147.6
"07/12/2024 02:30:00",25678,280.4
"07/12/2024 02:30:00",25679,214
"07/12/2024 02:30:00",25793,-215.7
"07/12/2024 02:30:00",25794,-174.9
"07/12/2024 02:30:00",70573,-104.6
"07/12/2024 02:30:00",70574,-204.7
"07/12/2024 02:30:00",70575,-103.9
"07/12/2024 02:30:00",70700,16
"07/12/2024 02:30:00",70701,16
"07/12/2024 02:30:00",70703,-60
"07/12/2024 02:30:00",70704,-60
"07/12/2024 02:30:00",70705,53.9
"07/12/2024 02:30:00",70706,53.8
"07/12/2024 02:30:00",70707,53.8
"07/12/2024 02:30:00",70709,-410.3
"07/12/2024 02:30:00",70710,380.6
"07/12/2024 02:30:00",70711,53.9
"07/12/2024 02:30:00",325270,-72.9
"07/12/2024 02:30:00",325309,-20
"07/12/2024 02:30:00",325712,31.5
"07/12/2024 02:30:00",325750,104.5
"07/12/2024 02:30:00",325751,104.5
"07/12/2024 02:30:00",325813,-349.7
"07/12/2024 02:30:00",325848,95.6
"07/12/2024 02:30:00",325918,9.2
"07/12/2024 02:30:00",325930,68.8
"07/12/2024 02:30:00",325931,68.8
"07/12/2024 02:30:00",326071,0
"07/12/2024 02:30:00",326893,-65
"07/12/2024 02:30:00",327073,0
"07/12/2024 02:30:00",327181,0
"07/12/2024 02:30:00",327328,2.1
"07/12/2024 02:30:00",327435,77.8
"07/12/2024 02:30:00",327480,271.5
"07/12/2024 02:30:00",327489,0
"07/12/2024 02:30:00",625028,0
"07/12/2024 02:30:00",625052,-61.3
"07/12/2024 02:35:00",25043,0
"07/12/2024 02:35:00",25044,0
"07/12/2024 02:35:00",25118,26.5
"07/12/2024 02:35:00",25119,28.1
"07/12/2024 02:35:00",25242,15.7
"07/12/2024 02:35:00",25370,424
"07/12/2024 02:35:00",25371,424
"07/12/2024 02:35:00",25590,61
"07/12/2024 02:35:00",25593,-25
"07/12/2024 02:35:00",25598,0
"07/12/2024 02:35:00",25599,-107
"07/12/2024 02:35:00",25604,-151
"07/12/2024 02:35:00",25607,-25
"07/12/2024 02:35:00",25621,71.4
"07/12/2024 02:35:00",25622,71.1
"07/12/2024 02:35:00",25623,82
"07/12/2024 02:35:00",25624,85
"07/12/2024 02:35:00",25626,99
"07/12/2024 02:35:00",25630,9.9
"07/12/2024 02:35:00",25631,0
"07/12/2024 02:35:00",25632,2.8
"07/12/2024 02:35:00",25633,-2.1
"07/12/2024 02:35:00",25639,-203.6
"07/12/2024 02:35:00",25640,-188.7
"07/12/2024 02:35:00",25641,-130.2
"07/12/2024 02:35:00",25649,-146
"07/12/2024 02:35:00",25650,-146
"07/12/2024 02:35:00",25678,282
"07/12/2024 02:35:00",25679,214.8
"07/12/2024 02:35:00",25793,-212.4
"07/12/2024 02:35:00",25794,-172.4
"07/12/2024 02:35:00",70573,-102.2
"07/12/2024 02:35:00",70574,-200.2
"07/12/2024 02:35:00",70575,-100.5
"07/12/2024 02:35:00",70700,16
"07/12/2024 02:35:00",70701,16
"07/12/2024 02:35:00",70703,-60
"07/12/2024 02:35:00",70704,-60
"07/12/2024 02:35:00",70705,56.3
"07/12/2024 02:35:00",70706,56.3
"07/12/2024 02:35:00",70707,56.3
"07/12/2024 02:35:00",70709,-410.8
"07/12/2024 02:35:00",70710,380.7
"07/12/2024 02:35:00",70711,56.3
"07/12/2024 02:35:00",325270,-71.9
"07/12/2024 02:35:00",325309,-22.1
"07/12/2024 02:35:00",325712,32
"07/12/2024 02:35:00",325750,102.3
"07/12/2024 02:35:00",325751,102.3
"07/12/2024 02:35:00",325813,-324
"07/12/2024 02:35:00",325848,92.7
"07/12/2024 02:35:00",325918,9.2
"07/12/2024 02:35:00",325930,68.7
"07/12/2024 02:35:00",325931,69
"07/12/2024 02:35:00",326071,0
"07/12/2024 02:35:00",326893,-62.6
"07/12/2024 02:35:00",327073,0
"07/12/2024 02:35:00",327181,0
"07/12/2024 02:35:00",327328,5.1
"07/12/2024 02:35:00",327435,78.9
"07/12/2024 02:35:00",327480,262.7
"07/12/2024 02:35:00",327489,0
"07/12/2024 02:35:00",625028,0
"07/12/2024 02:35:00",625052,-61
"07/12/2024 02:40:00",25043,0
"07/12/2024 02:40:00",25044,0
"07/12/2024 02:40:00",25118,18.4
"07/12/2024 02:40:00",25119,19.7
"07/12/2024 02:40:00",25242,18.3
"07/12/2024 02:40:00",25370,443.3
"07/12/2024 02:40:00",25371,443.3
"07/12/2024 02:40:00",25590,61
"07/12/2024 02:40:00",25593,-25
"07/12/2024 02:40:00",25598,0
"07/12/2024 02:40:00",25599,-114
"07/12/2024 02:40:00",25604,-159
"07/12/2024 02:40:00",25607,-25
"07/12/2024 02:40:00",25621,66.2
"07/12/2024 02:40:00",25622,66.2
"07/12/2024 02:40:00",25623,77.9
"07/12/2024 02:40:00",25624,80.3
"07/12/2024 02:40:00",25626,95.1
"07/12/2024 02:40:00",25630,9.8
"07/12/2024 02:40:00",25631,0
"07/12/2024 02:40:00",25632,2.7
"07/12/2024 02:40:00",25633,-1.7
"07/12/2024 02:40:00",25639,-203.6
"07/12/2024 02:40:00",25640,-188.4
"07/12/2024 02:40:00",25641,-139.7
"07/12/2024 02:40:00",25649,-142.5
"07/12/2024 02:40:00",25650,-142.5
"07/12/2024 02:40:00",25678,290.2
"07/12/2024 02:40:00",25679,240.1
"07/12/2024 02:40:00",25793,-211.6
"07/12/2024 02:40:00",25794,-171.4
"07/12/2024 02:40:00",70573,-117.4
"07/12/2024 02:40:00",70574,-217.6
"07/12/2024 02:40:00",70575,-106.6
"07/12/2024 02:40:00",70700,16
"07/12/2024 02:40:00",70701,16
"07/12/2024 02:40:00",70703,-60
"07/12/2024 02:40:00",70704,-60
"07/12/2024 02:40:00",70705,45.8
"07/12/2024 02:40:00",70706,45.8
"07/12/2024 02:40:00",70707,45.8
"07/12/2024 02:40:00",70709,-410.8
"07/12/2024 02:40:00",70710,380.7
"07/12/2024 02:40:00",70711,45.8
"07/12/2024 02:40:00",325270,-83.4
"07/12/2024 02:40:00",325309,-26.8
"07/12/2024 02:40:00",325712,33
"07/12/2024 02:40:00",325750,101.5
"07/12/2024 02:40:00",325751,101.5
"07/12/2024 02:40:00",325813,-246.7
"07/12/2024 02:40:00",325848,90.2
"07/12/2024 02:40:00",325918,8.8
"07/12/2024 02:40:00",325930,68.6
"07/12/2024 02:40:00",325931,69
"07/12/2024 02:40:00",326071,0
"07/12/2024 02:40:00",326893,-60.7
"07/12/2024 02:40:00",327073,0
"07/12/2024 02:40:00",327181,0
"07/12/2024 02:40:00",327328,24.7
"07/12/2024 02:40:00",327435,82.6
"07/12/2024 02:40:00",327480,257.3
"07/12/2024 02:40:00",327489,0
"07/12/2024 02:40:00",625028,0
"07/12/2024 02:40:00",625052,-56.3
"07/12/2024 02:45:00",25043,0
"07/12/2024 02:45:00",25044,0
"07/12/2024 02:45:00",25118,2.4
"07/12/2024 02:45:00",25119,8.3
"07/12/2024 02:45:00",25242,18
"07/12/2024 02:45:00",25370,423.9
"07/12/2024 02:45:00",25371,423.9
"07/12/2024 02:45:00",25590,62
"07/12/2024 02:45:00",25593,-25
"07/12/2024 02:45:00",25598,0
"07/12/2024 02:45:00",25599,-108
"07/12/2024 02:45:00",25604,-162
"07/12/2024 02:45:00",25607,-25
"07/12/2024 02:45:00",25621,65.1
"07/12/2024 02:45:00",25622,64.4
"07/12/2024 02:45:00",25623,79.1
"07/12/2024 02:45:00",25624,81.5
"07/12/2024 02:45:00",25626,94
"07/12/2024 02:45:00",25630,10
"07/12/2024 02:45:00",25631,0
"07/12/2024 02:45:00",25632,2.9
"07/12/2024 02:45:00",25633,-1.6
"07/12/2024 02:45:00",25639,-202
"07/12/2024 02:45:00",25640,-186.8
"07/12/2024 02:45:00",25641,-100.4
"07/12/2024 02:45:00",25649,-142.1
"07/12/2024 02:45:00",25650,-142.1
"07/12/2024 02:45:00",25678,292.4
"07/12/2024 02:45:00",25679,237.4
"07/12/2024 02:45:00",25793,-211
"07/12/2024 02:45:00",25794,-171
"07/12/2024 02:45:00",70573,-86
"07/12/2024 02:45:00",70574,-177.6
"07/12/2024 02:45:00",70575,-90.5
"07/12/2024 02:45:00",70700,16
"07/12/2024 02:45:00",70701,16
"07/12/2024 02:45:00",70703,-60
"07/12/2024 02:45:00",70704,-60
"07/12/2024 02:45:00",70705,36.6
"07/12/2024 02:45:00",70706,36.6
"07/12/2024 02:45:00",70707,36.6
"07/12/2024 02:45:00",70709,-410.8
"07/12/2024 02:45:00",70710,380.6
"07/12/2024 02:45:00",70711,36.6
"07/12/2024 02:45:00",325270,-78.2
"07/12/2024 02:45:00",325309,-22.9
"07/12/2024 02:45:00",325712,33.9
"07/12/2024 02:45:00",325750,100.4
"07/12/2024 02:45:00",325751,100.4
"07/12/2024 02:45:00",325813,-312.8
"07/12/2024 02:45:00",325848,89
"07/12/2024 02:45:00",325918,9
"07/12/2024 02:45:00",325930,68.6
"07/12/2024 02:45:00",325931,68.6
"07/12/2024 02:45:00",326071,0
"07/12/2024 02:45:00",326893,-58.1
"07/12/2024 02:45:00",327073,0
"07/12/2024 02:45:00",327181,0
"07/12/2024 02:45:00",327328,14.3
"07/12/2024 02:45:00",327435,79.9
"07/12/2024 02:45:00",327480,257.6
"07/12/2024 02:45:00",327489,0
"07/12/2024 02:45:00",625028,0
"07/12/2024 02:45:00",625052,-55
"07/12/2024 02:50:00",25043,0
"07/12/2024 02:50:00",25044,0
"07/12/2024 02:50:00",25118,5
"07/12/2024 02:50:00",25119,12.1
"07/12/2024 02:50:00",25242,16.2
"07/12/2024 02:50:00",25370,417.6
"07/12/2024 02:50:00",25371,417.6
"07/12/2024 02:50:00",25590,65
"07/12/2024 02:50:00",25593,-25
"07/12/2024 02:50:00",25598,0
"07/12/2024 02:50:00",25599,-100
"07/12/2024 02:50:00",25604,-143
"07/12/2024 02:50:00",25607,-25
"07/12/2024 02:50:00",25621,54.9
"07/12/2024 02:50:00",25622,54.5
"07/12/2024 02:50:00",25623,77.9
"07/12/2024 02:50:00",25624,80.3
"07/12/2024 02:50:00",25626,92.5
"07/12/2024 02:50:00",25630,9.9
"07/12/2024 02:50:00",25631,0
"07/12/2024 02:50:00",25632,2.8
"07/12/2024 02:50:00",25633,-1.8
"07/12/2024 02:50:00",25639,-201.8
"07/12/2024 02:50:00",25640,-186.5
"07/12/2024 02:50:00",25641,-89.3
"07/12/2024 02:50:00",25649,-141.8
"07/12/2024 02:50:00",25650,-141.8
"07/12/2024 02:50:00",25678,300.9
"07/12/2024 02:50:00",25679,218.8
"07/12/2024 02:50:00",25793,-211.4
"07/12/2024 02:50:00",25794,-171
"07/12/2024 02:50:00",70573,-86.8
"07/12/2024 02:50:00",70574,-176.6
"07/12/2024 02:50:00",70575,-95.7
"07/12/2024 02:50:00",70700,16
"07/12/2024 02:50:00",70701,16
"07/12/2024 02:50:00",70703,-60
"07/12/2024 02:50:00",70704,-60
"07/12/2024 02:50:00",70705,33.1
"07/12/2024 02:50:00",70706,33.1
"07/12/2024 02:50:00",70707,33.1
"07/12/2024 02:50:00",70709,-410.3
"07/12/2024 02:50:00",70710,380.4
"07/12/2024 02:50:00",70711,33.1
"07/12/2024 02:50:00",325270,-74.7
"07/12/2024 02:50:00",325309,-21.3
"07/12/2024 02:50:00",325712,33.7
"07/12/2024 02:50:00",325750,98.8
"07/12/2024 02:50:00",325751,98.8
"07/12/2024 02:50:00",325813,-335.5
"07/12/2024 02:50:00",325848,85.4
"07/12/2024 02:50:00",325918,9
"07/12/2024 02:50:00",325930,68.3
"07/12/2024 02:50:00",325931,68.2
"07/12/2024 02:50:00",326071,0
"07/12/2024 02:50:00",326893,-55.4
"07/12/2024 02:50:00",327073,0
"07/12/2024 02:50:00",327181,0
"07/12/2024 02:50:00",327328,11.9
"07/12/2024 02:50:00",327435,79.6
"07/12/2024 02:50:00",327480,271.4
"07/12/2024 02:50:00",327489,0
"07/12/2024 02:50:00",625028,0
"07/12/2024 02:50:00",625052,-49.9
"07/12/2024 02:55:00",25043,0
"07/12/2024 02:55:00",25044,0
"07/12/2024 02:55:00",25118,0.1
"07/12/2024 02:55:00",25119,2.5
"07/12/2024 02:55:00",25242,18.8
"07/12/2024 02:55:00",25370,411.7
"07/12/2024 02:55:00",25371,411.7
"07/12/2024 02:55:00",25590,60
"07/12/2024 02:55:00",25593,-25
"07/12/2024 02:55:00",25598,0
"07/12/2024 02:55:00",25599,-102
"07/12/2024 02:55:00",25604,-144
"07/12/2024 02:55:00",25607,-25
"07/12/2024 02:55:00",25621,61.9
"07/12/2024 02:55:00",25622,61.2
"07/12/2024 02:55:00",25623,79.7
"07/12/2024 02:55:00",25624,82.1
"07/12/2024 02:55:00",25626,95.1
"07/12/2024 02:55:00",25630,9.8
"07/12/2024 02:55:00",25631,0
"07/12/2024 02:55:00",25632,2.6
"07/12/2024 02:55:00",25633,-1.9
"07/12/2024 02:55:00",25639,-201.5
"07/12/2024 02:55:00",25640,-186.1
"07/12/2024 02:55:00",25641,-90.4
"07/12/2024 02:55:00",25649,-142.9
"07/12/2024 02:55:00",25650,-142.9
"07/12/2024 02:55:00",25678,208.4
"07/12/2024 02:55:00",25679,209.7
"07/12/2024 02:55:00",25793,-211
"07/12/2024 02:55:00",25794,-171
"07/12/2024 02:55:00",70573,-81.4
"07/12/2024 02:55:00",70574,-171.1
"07/12/2024 02:55:00",70575,-89.9
"07/12/2024 02:55:00",70700,16
"07/12/2024 02:55:00",70701,16
"07/12/2024 02:55:00",70703,-60
"07/12/2024 02:55:00",70704,-60
"07/12/2024 02:55:00",70705,17.7
"07/12/2024 02:55:00",70706,17.7
"07/12/2024 02:55:00",70707,17.7
"07/12/2024 02:55:00",70709,-410.8
"07/12/2024 02:55:00",70710,380.5
"07/12/2024 02:55:00",70711,17.7
"07/12/2024 02:55:00",325270,-79.2
"07/12/2024 02:55:00",325309,-24.3
"07/12/2024 02:55:00",325712,35.4
"07/12/2024 02:55:00",325750,99.8
"07/12/2024 02:55:00",325751,99.8
"07/12/2024 02:55:00",325813,-313.9
"07/12/2024 02:55:00",325848,89.5
"07/12/2024 02:55:00",325918,9
"07/12/2024 02:55:00",325930,68.5
"07/12/2024 02:55:00",325931,67.7
"07/12/2024 02:55:00",326071,0
"07/12/2024 02:55:00",326893,-58.6
"07/12/2024 02:55:00",327073,0
"07/12/2024 02:55:00",327181,0
"07/12/2024 02:55:00",327328,-1.6
"07/12/2024 02:55:00",327435,81.7
"07/12/2024 02:55:00",327480,282.2
"07/12/2024 02:55:00",327489,0
"07/12/2024 02:55:00",625028,0
"07/12/2024 02:55:00",625052,-54.9
"07/12/2024 03:00:00",25043,0
"07/12/2024 03:00:00",25044,0
"07/12/2024 03:00:00",25118,-15.8
"07/12/2024 03:00:00",25119,-13
"07/12/2024 03:00:00",25242,19.6
"07/12/2024 03:00:00",25370,410
"07/12/2024 03:00:00",25371,410
"07/12/2024 03:00:00",25590,63
"07/12/2024 03:00:00",25593,-25
"07/12/2024 03:00:00",25598,0
"07/12/2024 03:00:00",25599,-103
"07/12/2024 03:00:00",25604,-143
"07/12/2024 03:00:00",25607,-25
"07/12/2024 03:00:00",25621,58.8
"07/12/2024 03:00:00",25622,58.4
"07/12/2024 03:00:00",25623,82.6
"07/12/2024 03:00:00",25624,85
"07/12/2024 03:00:00",25626,100.6
"07/12/2024 03:00:00",25630,10.2
"07/12/2024 03:00:00",25631,0
"07/12/2024 03:00:00",25632,3.2
"07/12/2024 03:00:00",25633,-2
"07/12/2024 03:00:00",25639,-199.7
"07/12/2024 03:00:00",25640,-184.2
"07/12/2024 03:00:00",25641,-85.1
"07/12/2024 03:00:00",25649,-146
"07/12/2024 03:00:00",25650,-146
"07/12/2024 03:00:00",25678,269.1
"07/12/2024 03:00:00",25679,203.3
"07/12/2024 03:00:00",25793,-209.5
"07/12/2024 03:00:00",25794,-169.6
"07/12/2024 03:00:00",70573,-69.6
"07/12/2024 03:00:00",70574,-159.2
"07/12/2024 03:00:00",70575,-86
"07/12/2024 03:00:00",70700,16
"07/12/2024 03:00:00",70701,16
"07/12/2024 03:00:00",70703,-60
"07/12/2024 03:00:00",70704,-60
"07/12/2024 03:00:00",70705,0.1
"07/12/2024 03:00:00",70706,-0.2
"07/12/2024 03:00:00",70707,-1.1
"07/12/2024 03:00:00",70709,-410.8
"07/12/2024 03:00:00",70710,380.4
"07/12/2024 03:00:00",70711,0.7
"07/12/2024 03:00:00",325270,-84.8
"07/12/2024 03:00:00",325309,-25.8
"07/12/2024 03:00:00",325712,35.6
"07/12/2024 03:00:00",325750,102
"07/12/2024 03:00:00",325751,102
"07/12/2024 03:00:00",325813,-314.1
"07/12/2024 03:00:00",325848,95.6
"07/12/2024 03:00:00",325918,8.9
"07/12/2024 03:00:00",325930,68
"07/12/2024 03:00:00",325931,68.1
"07/12/2024 03:00:00",326071,0
"07/12/2024 03:00:00",326893,-65.1
"07/12/2024 03:00:00",327073,0
"07/12/2024 03:00:00",327181,0
"07/12/2024 03:00:00",327328,3.7
"07/12/2024 03:00:00",327435,83.3
"07/12/2024 03:00:00",327480,269.8
"07/12/2024 03:00:00",327489,0
"07/12/2024 03:00:00",625028,0
"07/12/2024 03:00:00",625052,-66.5
"07/12/2024 03:05:00",25043,0
"07/12/2024 03:05:00",25044,0
"07/12/2024 03:05:00",25118,8.9
"07/12/2024 03:05:00",25119,16.3
"07/12/2024 03:05:00",25242,18.6
"07/12/2024 03:05:00",25370,406.5
"07/12/2024 03:05:00",25371,406.5
"07/12/2024 03:05:00",25590,63
"07/12/2024 03:05:00",25593,-25
"07/12/2024 03:05:00",25598,0
"07/12/2024 03:05:00",25599,-105
"07/12/2024 03:05:00",25604,-142
"07/12/2024 03:05:00",25607,-25
"07/12/2024 03:05:00",25621,55.9
"07/12/2024 03:05:00",25622,55.9
"07/12/2024 03:05:00",25623,82
"07/12/2024 03:05:00",25624,84.4
"07/12/2024 03:05:00",25626,98.2
"07/12/2024 03:05:00",25630,9.8
"07/12/2024 03:05:00",25631,0
"07/12/2024 03:05:00",25632,2.6
"07/12/2024 03:05:00",25633,-2
"07/12/2024 03:05:00",25639,-199
"07/12/2024 03:05:00",25640,-183.3
"07/12/2024 03:05:00",25641,-80.5
"07/12/2024 03:05:00",25649,-144.9
"07/12/2024 03:05:00",25650,-144.9
"07/12/2024 03:05:00",25678,291.2
"07/12/2024 03:05:00",25679,199.3
"07/12/2024 03:05:00",25793,-209.1
"07/12/2024 03:05:00",25794,-169.4
"07/12/2024 03:05:00",70573,-69.9
"07/12/2024 03:05:00",70574,-159.5
"07/12/2024 03:05:00",70575,-85.6
"07/12/2024 03:05:00",70700,16
"07/12/2024 03:05:00",70701,16
"07/12/2024 03:05:00",70703,-60
"07/12/2024 03:05:00",70704,-60
"07/12/2024 03:05:00",70705,-0.6
"07/12/2024 03:05:00",70706,-0.9
"07/12/2024 03:05:00",70707,-1.8
"07/12/2024 03:05:00",70709,-410.3
"07/12/2024 03:05:00",70710,380.2
